covidence#;author;year;country;location;latitude;longitude;climate;expe_t;mat (°C);map;map_units;soil;type;ph;oc;oc_units;om;om_units;texture;clay;clay_units;sand;sand_units;ec;ec_units;cec;cec_units;N;N_units;N_type;P;P_units;P_type;as_s;cd_s;cu_s;pb_s;zn_s;se_s;ni_s;co_s;mn_s;cr_s;hg_s;units_s;n_s;fraction_s;Bioavailable;sp;name;cultivar;p_density (ind./m2 or pots);ba_total;ba_stem;ba_leaf;br;units_b;as_ba;cd_ba;cu_ba;pb_ba;zn_ba;se_ba;ni_ba;co_ba;mn_ba;cr_ba;hg_ba;units_te_ba;n_te_ba;organs_ba;as_br;cd_br;cu_br;pb_br;zn_br;se_br;ni_br;co_br;mn_br;cr_br;hg_br;units_te_br;n_te_br;organs_br;as_ba_1;cd_ba_1;cu_ba_1;pb_ba_1_1;zn_ba_1;se_ba_1;ni_ba_1;co_ba_1;mn_ba_1;cr_ba_1;hg_ba_1;units_te_ba_1;n_te_ba_1;organs_ba_1;as_ba_2;cd_ba_2;cu_ba_2;pb_ba_2;zn_ba_2;se_ba_2;ni_ba_2;co_ba_2;mn_ba_2;cr_ba_2;hg_ba_2;units_te_ba_2;n_te_ba_2;organs_ba_2;as_ba_3;cd_ba_3;cu_ba_3;pb_ba_3;zn_ba_3;se_ba_3;ni_ba_3;co_ba_3;mn_ba_3;cr_ba_3;hg_ba_3;units_te_ba_3;n_te_ba_3;organs_ba_3;comments
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-1;;7;;;;;;;;;;;;;;;;;;;;;1.7;;;681.7;;;;;;;mg kg;3;Total;Available;;Artemisia capillaries;;;;;;;;;4.2;;;222.6;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-2;;7.6;;;;;;;;;;;;;;;;;;;;;1.1;;;253.8;;;;;;;mg kg;3;Total;Available;;Setairaviridis;;;;;;;;;0.4;;;372.1;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-5;;8.2;;;;;;;;;;;;;;;;;;;;;0.4;;;190.5;;;;;;;mg kg;3;Total;Available;;Potentilla supina;;;;;;;;;0.9;;;181.9;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-3;;5.2;;;;;;;;;;;;;;;;;;;;;0.5;;;90.7;;;;;;;mg kg;3;Total;Available;;Potentilla supina;;;;;;;;;1.8;;;96.8;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-3;;5.2;;;;;;;;;;;;;;;;;;;;;0.5;;;96.8;;;;;;;mg kg;3;Total;Available;;Sonchus arvensis;;;;;;;;;2.4;;;97.8;;;;;;;mg kg;3;shoots;;3.4;;;80.2;;;;;;;mg kg;3;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-1;;7;;;;;;;;;;;;;;;;;;;;;1.7;;;239.6;;;;;;;mg kg;3;Total;Available;;Pterocypsela indica;;;;;;;;;7.5;;;681.7;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-10;;8.2;;;;;;;;;;;;;;;;;;;;;1.9;;;519.0;;;;;;;mg kg;3;Total;Available;;Echinops grijsii;;;;;;;;;1.4;;;65.3;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-7;;8.1;;;;;;;;;;;;;;;;;;;;;0.3;;;12.4;;;;;;;mg kg;3;Total;Available;;Anemone Vitifolia;;;;;;;;;0.004;;;65.7;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-5;;8.2;;;;;;;;;;;;;;;;;;;;;0.4;;;190.5;;;;;;;mg kg;3;Total;Available;;Selaginella sinensis;;;;;;;;;0.005;;;69.7;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-3;;5.2;;;;;;;;;;;;;;;;;;;;;0.5;;;96.8;;;;;;;mg kg;3;Total;Available;;Selaginella sinensis;;;;;;;;;0.2;;;89.1;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-6;;7.0;;;;;;;;;;;;;;;;;;;;;1.5;;;339.0;;;;;;;mg kg;3;Total;Available;;Selaginella sinensis;;;;;;;;;0.1;;;67.5;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-8;;7.4;;;;;;;;;;;;;;;;;;;;;0.3;;;113.4;;;;;;;mg kg;3;Total;Available;;Selaginella sinensis;;;;;;;;;0.2;;;86.5;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-3;;5.2;;;;;;;;;;;;;;;;;;;;;0.5;;;96.8;;;;;;;mg kg;3;Total;Available;;Vitex rotundifolia;;;;;;;;;1.3;;;383.3;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-3;;5.2;;;;;;;;;;;;;;;;;;;;;0.5;;;132.5;;;;;;;mg kg;3;Total;Available;;Erianthus japonicus;;;;;;;;;0.6;;;96.8;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-2;;7.6;;;;;;;;;;;;;;;;;;;;;1.1;;;253.8;;;;;;;mg kg;3;Total;Available;;Morus australis Poir.;;;;;;;;;0.9;;;70.5;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4154;Wang;2018;China;Luoyang;33°84'N;111°158'E;Humid subtropical;;12.00;872.6;mm;L-9;;8.1;;;;;;;;;;;;;;;;;;;;;1.1;;;191.7;;;;;;;mg kg;3;Total;Available;;Garden burnet;;;;;;;;;0.2;;;80.4;;;;;;;mg kg;3;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;12?400;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;10?500;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;9310;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;9070;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;8800;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;6860;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;4020;;;;;mg kg;;flowering shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;3720;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;2730;;;;;mg kg;;flowering shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;;;;;;;;;;;;;;;2690;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;2680;;;;;mg kg;;flowering shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;2560;;;;;mg kg;;flowering shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;14;Eutric Leptosol;6.55;13;g kg-1;;;;;;;;;;208;mmol(+) kg-1;;;;;;;;3.70;52;16;61;;2580;172;;1910;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;;;;;;;;;;;;;;;1870;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;22;Eutric Leptosol;6.53;19;g kg-1;;;;;;;;;;196;mmol(+) kg-1;;;;;;;;3.54;57;;70;;2390;196;;1570;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;5190;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;22;Eutric Leptosol;6.53;19;g kg-1;;;;;;;;;;196;mmol(+) kg-1;;;;;;;;3.54;57;;70;;2390;196;;1570;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;5080;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;1;Eutric Regosol;6.53;85;g kg-1;;;;;;;;;;339;mmol(+) kg-1;;;;;;;;3.75;15;43;107;;2380;96;;991;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;4110;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;1;Eutric Regosol;6.53;85;g kg-1;;;;;;;;;;339;mmol(+) kg-1;;;;;;;;3.75;15;43;107;;2380;96;;991;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;2160;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;1;Eutric Regosol;6.53;85;g kg-1;;;;;;;;;;339;mmol(+) kg-1;;;;;;;;3.75;15;43;107;;2380;96;;991;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;1860;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;1;Eutric Regosol;6.53;85;g kg-1;;;;;;;;;;339;mmol(+) kg-1;;;;;;;;3.75;15;43;107;;2380;96;;991;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;;;;;;;;;;;;;;;1440;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;2;Eutric Regosol;5.72;117;g kg-1;;;;;;;;;;482;mmol(+) kg-1;;;;;;;;5.80;23;282;202;;1900;155;;1080;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;3760;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;2;Eutric Regosol;5.72;117;g kg-1;;;;;;;;;;482;mmol(+) kg-1;;;;;;;;5.80;23;282;202;;1900;155;;1080;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;3490;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;2;Eutric Regosol;5.72;117;g kg-1;;;;;;;;;;482;mmol(+) kg-1;;;;;;;;5.80;23;282;202;;1900;155;;1080;;mg kg;;Total;Extractable;;Thlaspi goesingense;;;;;;;;;;;;;;2230;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;108;;;5840;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;101;;1930;5980;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;101;;1660;9080;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;89.6;;;8860;;;;;;;mg kg;;leaves;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Biscutella laevigata;;;;;;;;;78.3;;1090;4870;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;61.6;;;6440;;;;;;;mg kg;;stem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Minuartia verna;;;;;;;;;59.0;;2180;7700;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Thlaspi rotundifolium ssp. cepaeifolium;;;;;;;;;;;;;;;;;;;;;;;53.9;;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Biscutella laevigata;;;;;;;;;;;;;;;;;;;;;;;39.9;;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Minuartia verna;;;;;;;;;34.7;;1430;5690;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;6;Rendzic Leptosol;6.80;9;g kg-1;;;;;;;;;;40;mmol(+) kg-1;;;;;;;;43.70;32;4010;15?000;;16;10;;17;;mg kg;;Total;Extractable;;Minuartia verna;;;;;;;;;32.6;;1290;5550;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene cucubalus;;;;;;;;;;722;;;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene rupestris;;;;;;;;;;;;;;;;;;;;;;;;698;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene cucubalus;;;;;;;;;;;;;;;;;;;;;;;;654;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Deschampsia cespitosa;;;;;;;;;;;;;;;;;;;;;;;;632;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene cucubalus;;;;;;;;;;;;;;;;;;;;;;;;595;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Deschampsia cespitosa;;;;;;;;;;269;;;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene rupestris;;;;;;;;;;222;;;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Silene cucubalus;;;;;;;;;;206;;;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Adenostyles alliariae;;;;;;;;;;;;;;;;;;;;;;;;155;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;19;Eutric Leptosol;5.53;13;g kg-1;;;;;;;;;;46;mmol(+) kg-1;;;;;;;;3.51;8340;28;100;;140;33;;8;;mg kg;;Total;Extractable;;Adenostyles alliariae;;;;;;;;;;105;;;;;;;;;mg kg;;shoots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;21;Eutric Leptosol;6.84;44;g kg-1;;;;;;;;;;146;mmol(+) kg-1;;;;;;;;0.17;5970;67;326;;179;38;;28;;mg kg;;Total;Extractable;;Equisetum arvense;;;;;;;;;;;;;;;;;;;;;;;;782;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1623;Wenzel;1999;Austria;Vienna;;;Continental;;;;;21;Eutric Leptosol;6.84;44;g kg-1;;;;;;;;;;146;mmol(+) kg-1;;;;;;;;0.17;5970;67;326;;179;38;;28;;mg kg;;Total;Extractable;;Silene cucubalus;;;;;;;;;;;;;;;;;;;;;;;;287;;;;;;;;;mg kg;;roots;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
