covidence	author	year	country	location	latitude	longitude	climate	expe_t	mat	map	map_units	soil	type	ph	om	om_units	oc	oc_units	texture	clay	clay_units	sand	sand_units	ec	ec_units	cec	cec_units	N	N_units	N_types	P	P_units	P_type	as_s	cd_s	cu_s	pb_s	zn_s	se_s	ni_s	co_s	mn_s	cr_s	hg_s	units_s	n_s	fraction_s	Bioavailable	sp	name	cultivar	p_density	units_density	ba_total	ba_stem	ba_leaf	br	units_b	as_ba	cd_ba	cu_ba	pb_ba	zn_ba	se_ba	ni_ba	co_ba	mn_ba	cr_ba	hg_ba	units_te_ba	n_te_ba	organs_ba	as_br	cd_br	cu_br	pb_br	zn_br	se_br	ni_br	co_br	mn_br	cr_br	hg_br	units_te_br	n_te_br	organs_br	as_ba_1	cd_ba_1	cu_ba_1	pb_ba_1	zn_ba_1	se_ba_1	ni_ba_1	co_ba_1	mn_ba_1	cr_ba_1	hg_ba_1	units_te_ba_1	n_te_ba_1	organs_ba_1	as_ba_2	cd_ba_2	cu_ba_2	pb_ba_2	zn_ba_2	se_ba_2	ni_ba_2	co_ba_2	mn_ba_2	cr_ba_2	hg_ba_2	units_te_ba_2	n_te_ba_2	organs_ba_2	as_ba_3	cd_ba_3	cu_ba_3	pb_ba_3	zn_ba_3	se_ba_3	ni_ba_3	co_ba_3	mn_ba_3	cr_ba_3	hg_ba_3	units_te_ba_3	n_te_ba_3	organs_ba_3	comments	implement	s	b	ba	ba_1	ba_2
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	South side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.045987023	2.593214243	0	70.66955671	NA	25.48012167	NA	NA	NA	NA	mg kg-1	NA	Total	 	Tamarisk	Tamarix tetragyna	 	NA	 	NA	NA	NA	NA	 	NA	1.492743945	0.301172991	4.707911871	43.68925037	NA	9.575451624	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	South side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.993501727	2.145126484	0	149.6391848	NA	76.82571115	NA	NA	NA	NA	mg kg-1	NA	Total	 	Sticky hop bush	Dodonea viscosa	 	NA	 	NA	NA	NA	NA	 	NA	2.758970308	0.354764545	15.25459798	51.92996514	NA	9.269037172	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	East side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.039165794	7.619290253	45.12954928	149.6435904	NA	63.85328302	NA	NA	NA	NA	mg kg-1	NA	Total	 	Giant reed	Arundo donax	 	NA	 	NA	NA	NA	NA	 	NA	1.986375556	0.34147485	13.84450642	41.03169197	NA	15.77123109	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	East side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.069592194	28.46631099	21.76427876	218.8130545	NA	62.21823793	NA	NA	NA	NA	mg kg-1	NA	Total	 	Sticky Inula	Inula viscosa	 	NA	 	NA	NA	NA	NA	 	NA	2.251738684	1.844292373	10.40691304	51.1294523	NA	10.06267702	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	East side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.021559781	14.95653998	35.2784911	116.9719718	NA	36.22878143	NA	NA	NA	NA	mg kg-1	NA	Total	 	Aleppo Pine	Pinus bruttia	 	NA	 	NA	NA	NA	NA	 	NA	2.494380833	0.24743718	14.89359679	36.21779719	NA	8.769528785	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
8521	Gucel	2009	Cyprus	Lefke	 	 	Mediterranean	NA	NA	450	mm	East side of tailing pond	Tailing ponds	2.34	2.65	%	NA	 	Silty clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.020678991	5.012588419	0	43.61943027	NA	25.37129706	NA	NA	NA	NA	mg kg-1	NA	Total	 	Silver wattle	Acacia cyanophylla	 	NA	 	NA	NA	NA	NA	 	NA	3.238716875	0	29.85058273	50.44553067	NA	8.601132912	NA	NA	NA	NA	mg kg-1	NA	shoots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	NA	NA	NA	NA
5760	Hao	2003	China	Jiuhua	NA	NA	Humid subtropical	NA	NA	NA	NA	CK	Mine tailings	8.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	278.81	5.22	130.34	NA	NA	NA	NA	NA	NA	mg kg-1	4	Total	DTPA-extractable	Ryegrass	Lolium perenne	NA	NA	NA	0.715231022	NA	NA	NA	g	NA	NA	12.32	NA	36.5	NA	NA	NA	NA	NA	NA	mg kg-1	4	shoots	NA	NA	709.48	NA	282.12	NA	NA	NA	NA	NA	NA	mg kg-1	4	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	0.635759	NA	NA	NA
2187	Herrero	2003	Spain	Monteprincipe	40°25'N	3°51′W	Mediterranean	NA	NA	NA	NA	Low level	Mining spill	6.36	NA	NA	0.84	%	Sand	5	%	93	%	NA	NA	16.48	cmolc kg-1	1000	mg kg−1	Total	2500	mg kg-1	Total	NA	0.055	12	125	200	NA	NA	NA	NA	NA	NA	mg kg-1	2	DTPA available	NA	Oil rape	Brassica napus	var. oleifera	30	plants/pot	57.76569359	NA	66.07798849	NA	g	NA	4.3	36	72	1110	NA	NA	NA	NA	NA	NA	mg kg-1	2	leaves	NA	10	62	136	669	NA	NA	NA	NA	NA	NA	mg kg-1	2	roots	NA	4.7	13	32	575	NA	NA	NA	NA	NA	NA	mg kg-1	2	shoots	NA	4.6	30	70	519	NA	NA	NA	NA	NA	NA	mg kg-1	2	flowers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	29.39066695	NA	NA	NA
2187	Herrero	2003	Spain	Monteprincipe	40°25'N	3°51′W	Mediterranean	NA	NA	NA	NA	High level	Mining spill	6.36	NA	NA	0.84	%	Sand	5	%	93	%	NA	NA	16.48	cmolc kg-1	1000	mg kg−1	Total	2500	mg kg-1	Total	NA	0.135	25	350	400	NA	NA	NA	NA	NA	NA	mg kg-1	2	DTPA available	NA	Oil rape	Brassica napus	var. oleifera	30	plants/pot	45.28344343	NA	49.94587684	NA	g	NA	13	92	244	6041	NA	NA	NA	NA	NA	NA	mg kg-1	2	leaves	NA	14	98	303	3452	NA	NA	NA	NA	NA	NA	mg kg-1	2	roots	NA	11	66	29	4333	NA	NA	NA	NA	NA	NA	mg kg-1	2	shoots	NA	12	87	82	3332	NA	NA	NA	NA	NA	NA	mg kg-1	2	flowers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	26.62757298	NA	NA	NA
2187	Herrero	2003	Spain	Monteprincipe	40°25'N	3°51′W	Mediterranean	NA	NA	NA	NA	Low level	Mining spill	6.36	NA	NA	0.84	%	Sand	5	%	93	%	NA	NA	16.48	cmolc kg-1	1000	mg kg−1	Total	2500	mg kg-1	Total	NA	0.055	12	125	200	NA	NA	NA	NA	NA	NA	mg kg-1	2	DTPA available	NA	Sunflower	Helianthus annus	NA	30	plants/pot	40.17762625	NA	58.01423397	NA	g	NA	7.5	12.7	58	445	NA	NA	NA	NA	NA	NA	mg kg-1	2	leaves	NA	8.7	24	211	273	NA	NA	NA	NA	NA	NA	mg kg-1	2	roots	NA	6.9	15	21	262	NA	NA	NA	NA	NA	NA	mg kg-1	2	shoots	NA	6.3	8.4	18	171	NA	NA	NA	NA	NA	NA	mg kg-1	2	flowers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	15.22693373	NA	NA	NA
2187	Herrero	2003	Spain	Monteprincipe	40°25'N	3°51′W	Mediterranean	NA	NA	NA	NA	High level	Mining spill	6.36	NA	NA	0.84	%	Sand	5	%	93	%	NA	NA	16.48	cmolc kg-1	1000	mg kg−1	Total	2500	mg kg-1	Total	NA	0.135	25	350	400	NA	NA	NA	NA	NA	NA	mg kg-1	2	DTPA available	NA	Sunflower	Helianthus annus	NA	30	plants/pot	16.756531	NA	23.90743661	NA	g	NA	7.8	22	49	3601	NA	NA	NA	NA	NA	NA	mg kg-1	2	leaves	NA	9	135	135	1805	NA	NA	NA	NA	NA	NA	mg kg-1	2	roots	NA	7.6	21	17	1419	NA	NA	NA	NA	NA	NA	mg kg-1	2	shoots	NA	8	15	21	897	NA	NA	NA	NA	NA	NA	mg kg-1	2	flowers	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	NA	11.9422118	NA	NA	NA
4254	Ho	2014	Taiwan	Taoyuan	NA	NA	Humid subtropical	25.09	NA	NA	NA	103	Woodland	5.57	NA	NA	1.82	%	Clay	NA	%	NA	%	0.02972	mS cm−1	12.17	cmolc kg-1	NA	NA	NA	NA	NA	NA	NA	4.28	28.04	NA	NA	NA	NA	NA	NA	43.22	NA	mg kg-1	3	Total	NA	Camphor trees	Cinnamomum camphora	NA	606	stems/acre	NA	48.8	NA	NA	g	NA	6.331760972	14.9841076	NA	NA	NA	NA	NA	NA	7.627558249	NA	mg kg-1	3	leaves	NA	11.5253353	9.300300431	NA	NA	NA	NA	NA	NA	11.48623613	NA	mg kg-1	3	roots	NA	10.6566963	11.38677233	NA	NA	NA	NA	NA	NA	9.025086637	NA	mg kg-1	3	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
4254	Ho	2014	Taiwan	Taoyuan	NA	NA	Humid subtropical	25.06	NA	NA	NA	152	Woodland	5.84	NA	NA	1.58	%	Clay	NA	%	NA	%	0.02844	mS cm−1	10.88	cmolc kg-1	NA	NA	NA	NA	NA	NA	NA	3.17	18.71	NA	NA	NA	NA	NA	NA	33.71	NA	mg kg-1	3	Total	NA	Camphor trees	Cinnamomum camphora	NA	2204	stems/acre	NA	25.9	NA	NA	g	NA	6.267417342	18.2296338	NA	NA	NA	NA	NA	NA	5.334670125	NA	mg kg-1	3	leaves	NA	9.101145577	11.60012191	NA	NA	NA	NA	NA	NA	15.00316035	NA	mg kg-1	3	roots	NA	8.728995935	14.46858536	NA	NA	NA	NA	NA	NA	13.5777337	NA	mg kg-1	3	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
4254	Ho	2014	Taiwan	Taoyuan	NA	NA	Humid subtropical	25.23	NA	NA	NA	162	Woodland	5.68	NA	NA	1.28	%	Clay	NA	%	NA	%	0.02455	mS cm−1	12.93	cmolc kg-1	NA	NA	NA	NA	NA	NA	NA	2.13	18.33	NA	NA	NA	NA	NA	NA	36.77	NA	mg kg-1	3	Total	NA	Camphor trees	Cinnamomum camphora	NA	NA	NA	NA	36	NA	NA	g	NA	1.725104884	12.2297209	NA	NA	NA	NA	NA	NA	4.507312395	NA	mg kg-1	3	leaves	NA	5.471817055	9.550224235	NA	NA	NA	NA	NA	NA	22.9402149	NA	mg kg-1	3	roots	NA	3.435428124	9.834980624	NA	NA	NA	NA	NA	NA	17.33440858	NA	mg kg-1	3	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
4254	Ho	2014	Taiwan	Taoyuan	NA	NA	Humid subtropical	25.12	NA	NA	NA	128	Woodland	5.66	NA	NA	1.63	%	Clay	NA	%	NA	%	0.02809	mS cm−1	12.09	cmolc kg-1	NA	NA	NA	NA	NA	NA	NA	1.21	17.66	NA	NA	NA	NA	NA	NA	41.63	NA	mg kg-1	3	Total	NA	Camphor trees	Cinnamomum camphora	NA	128	stems/acre	NA	47.8	NA	NA	g	NA	1.524248419	10.5246658	NA	NA	NA	NA	NA	NA	2.446328546	NA	mg kg-1	3	leaves	NA	3.64237115	6.783646101	NA	NA	NA	NA	NA	NA	7.82546152	NA	mg kg-1	3	roots	NA	2.337238876	8.032394305	NA	NA	NA	NA	NA	NA	5.305028225	NA	mg kg-1	3	stems	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0 Cu0	Farmland	7.45	2.43	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	21.95136794	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.061237637	1.460309092	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0	1.322121433	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	4.198263149	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0 Cu20	Farmland	7.4	2.54	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	35.07437384	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.063511312	1.73157149	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0	2.357015163	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	4.42151401	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0 Cu200	Farmland	7.36	2.47	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	190.4552844	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.041532457	1.932645731	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.083620112	4.073230484	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	4.836228085	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0 Cu400	Farmland	7.41	2.23	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	276.5915828	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.103755353	2.06827693	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.19651505	6.993776071	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	3.639603474	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0.2 Cu0	Farmland	7.42	2.39	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.235422099	21.79053613	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.048580848	1.594358586	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.202821595	1.677679931	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	3.786744224	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0.2 Cu20	Farmland	7.51	2.51	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.279309429	37.77808688	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.190685513	2.06195011	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.118890048	2.229888102	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	3.88718663	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0.2 Cu200	Farmland	7.34	2.38	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25140755	194.0674798	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.139452044	2.070056348	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.198227939	4.194001192	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	3.164263477	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd0.2 Cu400	Farmland	7.54	2.12	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.177874475	324.2847331	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.089734359	2.511549741	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.122782977	4.45143349	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.286006882	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd2.0 Cu0	Farmland	7.4	2.08	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31730913	21.61231711	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.360983743	1.607803078	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.777807191	1.526319274	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.816483697	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd2.0 Cu20	Farmland	7.52	2.22	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.679053661	38.61267355	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.192504453	1.966850101	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.969962161	1.775011587	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	2.040062264	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd2.0 Cu200	Farmland	7.27	2.26	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.467173772	159.8146522	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.170601387	2.424951396	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.652999891	5.15639277	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	1.501310831	NA	NA	NA
2605	Hou	2018	China	Changchun	44°0'11.8"N	125°23'58"E	Humid continental	24	NA	NA	NA	Cd2.0 Cu400	Farmland	7.46	2.36	%	NA	NA	Clay loam	NA	%	NA	%	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.80374018	295.6784059	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	3	Total	Available EDTA	Carrot	Daucus carota	NA	NA	NA	NA	NA	NA	NA	g	NA	0.136572057	2.314627476	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	shoots	NA	0.380884162	4.047209164	NA	NA	NA	NA	NA	NA	NA	NA	mg kg-1	6	roots	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	NA	1.277322628	NA	NA	NA
